87.463806,-107.085831,563
8.389893,-107.284851,568
6.649999,-46.139668,570.000061
90.94957,-45.425148,562.000061
89.862701,10.10857,566.000061
6.653036,14.663944,570.000061
89.795158,70.368904,566.000061
6.692462,73.254234,574
